,language,question_id,question_name,question_text,instruction,question_type,question_category,option_id,question_choice
3198,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,2901323.0,Prefer not to say
3199,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12536731.0,Amber Leaf
3200,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12539357.0,American Spirit
3201,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12541387.0,B.N.
3202,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12543159.0,Bull Brand
3203,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12545881.0,Domingo
3204,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12548845.0,Drum
3205,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12550056.0,Ducados Negro
3206,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12554729.0,Ducados Rubio
3207,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12556481.0,Flandria
3208,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12559390.0,Habanos
3209,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12560919.0,Manitou
3210,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12563347.0,Mark1
3211,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12566873.0,Nobel
3212,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12568378.0,Origenes
3213,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12572189.0,Popular
3214,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12573606.0,Pueblo
3215,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12575539.0,R 1
3216,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,12579354.0,West Brooklyn
3217,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51590969.0,Richmond
3218,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51599975.0,Senator
3219,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51608981.0,Sobranie
3220,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51617987.0,Captain Black
3221,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51626993.0,Petr 1
3222,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51641625.0,KISS
3223,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51663966.0,Yava
3224,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,51682700.0,Russkiy Stil
3225,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,78044418.0,Natural American Spirit
3226,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83368834.0,Assos
3227,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83386356.0,Karelia
3228,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83397792.0,JPS
3229,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83435957.0,JPS
3230,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83424542.0,Peter Stuyvesant
3231,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83440077.0,R1
3232,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83460571.0,R1
3233,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83503240.0,Silk Cut
3234,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83518441.0,Slim Line
3235,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83537316.0,Cooper
3236,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83545256.0,BF
3237,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83554810.0,GR
3238,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83571402.0,Leader
3239,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83582596.0,Philip Morris
3240,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83603183.0,Rex
3241,english,PQ_202917,What brand of cigarettes do you smoke?,What brand of cigarettes do you smoke?,,2,14,83621460.0,Cortina
3248,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901330.0,I don't smoke/haven't tried to quit
3249,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901331.0,Acupuncture
3250,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901332.0,Buproprion
3251,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901333.0,Chamomille
3252,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901334.0,Chantix/Champix
3253,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901335.0,Cold Turkey
3254,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901336.0,Inhalers
3255,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901337.0,Kava
3256,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901338.0,Nicoderm CQ
3257,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901339.0,Nicotine Anonymous
3258,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901340.0,Nicotine gum
3259,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901341.0,Nicotine lozenge
3260,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901342.0,Nicotine Patch
3261,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901343.0,Nicotine replacement therapy
3262,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901344.0,Smoking cessation
3263,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901345.0,Transdermal patch
3264,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901346.0,Wellbutrin
3265,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901347.0,Other products/methods
3266,english,PQ_202919,Have you tried to quit smoking using any of these products/methods?,Have you tried to quit smoking using any of these products/methods?,,2,14,2901348.0,Prefer not to say
3267,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901350.0,Cigars
3268,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901355.0,Other smokeless tobacco
3269,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901352.0,Pipe
3270,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901356.0,None of the above
3271,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,3613172.0,Other
3272,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901351.0,Cigarillos
3273,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901353.0,Snus
3274,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901354.0,Chewing tobacco
3275,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901349.0,I don't use any tobacco products
3276,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,2901357.0,Prefer not to say
3277,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,3937183.0,E-cigarettes / Vaporizer
3278,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,3937493.0,Roll your own tobacco
3279,english,PQ_202920,Do you use any of the following tobacco products?,Do you use any of the following tobacco products?,,2,14,32277624.0,Cigarettes
3281,english,PQ_202909,For which purposes do you travel by plane?,For which purposes do you travel by plane?,,1,15,2900981.0,Business
3282,english,PQ_202909,For which purposes do you travel by plane?,For which purposes do you travel by plane?,,1,15,2900982.0,Leisure
3285,english,PQ_202909,For which purposes do you travel by plane?,For which purposes do you travel by plane?,,1,15,2900985.0,Prefer not to say
3291,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900991.0,I do not fly
3292,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900992.0,Aegean Aviation
3293,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900993.0,Aer Lingus
3294,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900994.0,Aero Asia
3295,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900995.0,Aeroflot
3296,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900996.0,Aerolineas Argentinas
3297,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900997.0,Air Algerie
3298,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900998.0,Air Berlin
3299,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2900999.0,Air Canada
3300,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901000.0,Air China
3301,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901001.0,Air Europa
3302,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901002.0,Air France
3303,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901003.0,Air India
3304,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901004.0,Air Macau
3305,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901005.0,Air Mauritius
3306,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901006.0,Air New Zealand
3307,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901007.0,Air One
3308,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901008.0,AirAsia
3309,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901009.0,AirTran
3310,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901010.0,Alaska Airlines
3311,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901011.0,Alitalia
3312,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901012.0,All Nippon
3313,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901013.0,American Airlines
3314,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901014.0,Atlantic Southeast
3315,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901015.0,Atlas Blue
3316,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901016.0,Austrain Airlines Group
3317,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901017.0,Avianca
3318,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901018.0,bmi
3319,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901019.0,British Airways
3320,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901020.0,Bueling Airlines
3321,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901021.0,Cathay Pacific
3322,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901022.0,Cebu Pacific
3323,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901023.0,China Airlines
3324,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901024.0,China Eastern Airlines
3325,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901025.0,China Southern Airlines
3326,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901026.0,Continental Airlines
3327,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901027.0,Delta Air Lines
3328,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901028.0,easyJet
3329,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901029.0,EgyptAir
3330,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901030.0,El Al
3331,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901031.0,Emirates
3332,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901032.0,Ethiopian Airlines
3333,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901033.0,EVA Air
3334,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901034.0,Finnair Group
3335,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901035.0,flybe
3336,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901036.0,Garuda Indonesia
3337,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901037.0,Germanwings
3338,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901038.0,Gol
3339,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901039.0,Hawaiian Airlines
3340,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901040.0,Iberia Airlines
3341,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901041.0,Indonesia Air
3342,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901042.0,Japan Airlines
3343,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901043.0,Jet Blue
3344,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901044.0,Jetstar
3345,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901045.0,Kenya Airways
3346,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901046.0,Kingfisher Red
3347,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901047.0,KLM
3348,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901048.0,Korean Air
3349,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901049.0,LAN Airlines
3350,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901050.0,Libyan Airlines
3351,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901051.0,Lufthansa
3352,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901052.0,Malaysian Airlines
3353,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901053.0,Mexican de Aviacion
3354,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901054.0,Northwest Airlines
3355,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901055.0,Norwegian
3356,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901056.0,Olympic Airlines
3357,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901057.0,Pel-Air
3358,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901058.0,Philippine Airlines
3359,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901059.0,PIA
3360,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901060.0,Qantas Airways
3361,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901061.0,Qatar Airways
3362,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901062.0,Royal Air Maroc
3363,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901063.0,Royal Jordanian
3364,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901064.0,Ryanair
3365,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901065.0,Saudi Arabian Airlines
3366,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901066.0,Scandinavian Airlines (SAS)
3367,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901067.0,Shanghai Airlines
3368,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901068.0,Shenzhen Airlines
3369,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901069.0,Singapore Airlines
3370,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901070.0,Skywest Airlines
3371,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901071.0,South African Airways
3372,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901072.0,Southwest Airlines
3373,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901073.0,Swissair
3374,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901074.0,TAM Airlines
3375,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901075.0,TAP Portugal
3376,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901076.0,Thai Airways
3377,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901077.0,Tiger Airways
3378,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901078.0,Tunisair
3379,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901079.0,Turkish Airlines
3380,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901080.0,United Airlines
3381,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901081.0,US Airways
3382,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901082.0,UTair Aviation
3383,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901083.0,Westjet
3384,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901084.0,Vietnam Airlines
3385,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901085.0,Virgin Atlantic
3386,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901086.0,Wizz Air
3387,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901087.0,Xiamen Airlines
3388,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901088.0,Other
3389,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,2901089.0,Prefer not to say
3390,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,77220751.0,Estonian Air
3391,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,3847126.0,Brussels Airlines
3392,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4283395.0,Bangkok Airways
3393,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4286323.0,Business Air
3394,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4288369.0,City Airways
3395,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4289454.0,Happy Air
3396,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4291937.0,Jet Asia Airways
3397,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4294250.0,Kan Air
3398,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4295944.0,Nok Air
3399,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4298143.0,Nok Mini
3400,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4299314.0,Orient Thai Airlines
3401,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4301857.0,P.C. Air
3402,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4304013.0,Phuket Air
3403,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4305893.0,Ranong Air
3404,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4307814.0,Siamjet Airlines
3405,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4309318.0,Solar Air
3406,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4312263.0,Thai AirAsia
3407,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4314241.0,Thai Airways International
3408,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4315265.0,Thai Lion Air
3409,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4318288.0,Thai Regional Airlines
3410,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4319847.0,Thai Smile
3411,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4786092.0,Air Blue
3412,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,4788407.0,Shaheen Air
3413,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,6714466.0,Etihad
3414,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,10235914.0,Icelandair
3415,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,10238754.0,Wow Air
3416,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,26645980.0,Air Serbia
3417,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,28737926.0,BRA
3418,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,51789814.0,S7 Airlines
3419,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,51802981.0,Pobeda
3420,english,PQ_202911,Which airlines have you flown with during the last 12 months?,Which airlines have you flown with during the last 12 months?,,2,15,77243356.0,Nordica
